scan_coordinate_px,carrier_amplitude,unwrapped_phase_rad,fitted_phase_rad,fit_used
379,147.59096953463236,-11.564955154349118,-9.3893429476982728,1
380,147.22687763329421,-11.596113109201085,-9.4004382363250336,1
381,140.32452298615488,-11.518623229518285,-9.4115335249517962,0
382,157.5911386886475,-11.544951106238022,-9.4226288135785587,1
383,150.86366574152348,-11.527744026633975,-9.4337241022053213,1
384,151.89136674935492,-11.580319152697317,-9.4448193908320839,1
385,154.18390569283525,-11.539070977860028,-9.4559146794588465,1
386,153.06385592789934,-11.531173093362835,-9.467009968085609,1
387,145.87726540142617,-11.556546031235808,-9.4781052567123716,0
388,145.77694600914995,-11.562260721647474,-9.4892005453391342,0
389,150.53669368817964,-11.553569553657928,-9.5002958339658967,1
390,142.30508124927459,-11.578200847709828,-9.5113911225926593,0
391,157.31180243935106,-11.538413515894817,-9.5224864112194201,1
392,165.15277281547702,-11.588928339083042,-9.5335816998461826,1
393,168.5185684224563,-11.586452330508727,-9.5446769884729452,1
394,192.18840612630751,-11.609607677528919,-9.555772277099706,1
395,244.15671200062189,-11.601268167375768,-9.5668675657264686,1
396,314.20352228490452,-11.596959097077093,-9.5779628543532311,1
397,413.85908222082406,-11.62282616935549,-9.5890581429799937,1
398,496.58031076670335,-11.60984920369493,-9.6001534316067563,1
399,602.54907285087893,-11.623891921027916,-9.6112487202335188,1
400,702.25553102656761,-11.614499717495853,-9.6223440088602814,1
401,778.29332685208283,-11.618472570654381,-9.633439297487044,1
402,850.17516715431975,-11.61115091185969,-9.6445345861138065,1
403,915.33140810839791,-11.597364617266752,-9.6556298747405691,1
404,966.74624017666133,-11.581094961605384,-9.6667251633673317,1
405,1018.9774183542265,-11.577919836034621,-9.6778204519940925,1
406,1079.043680147,-11.568325589232831,-9.688915740620855,1
407,1126.2356404488717,-11.562799753605702,-9.7000110292476176,1
408,1152.4368016406495,-11.553762608932065,-9.7111063178743802,1
409,1166.5616843983746,-11.552683734217203,-9.722201606501141,1
410,1194.4155600342592,-11.54993181474857,-9.7332968951279035,1
411,1203.3391071303888,-11.544233448531612,-9.7443921837546661,1
412,1214.783967453373,-11.545961227499202,-9.7554874723814287,1
413,1215.1789271385751,-11.542652622705235,-9.7665827610081912,1
414,1222.1818286293019,-11.553310304227717,-9.7776780496349538,1
415,1219.2972213980991,-11.549297937280716,-9.7887733382617164,1
416,1230.7209573937569,-11.562353892841083,-9.7998686268884789,1
417,1226.8697353825314,-11.544349077716229,-9.8109639155152415,1
418,1223.4064631934189,-11.556391043650835,-9.8220592041420041,1
419,1232.6905645928393,-11.570776965693405,-9.8331544927687666,1
420,1222.6489013945129,-11.566565499350068,-9.8442497813955274,1
421,1228.9812338397812,-11.565190422664443,-9.85534507002229,1
422,1227.6203508645117,-11.578338895344952,-9.8664403586490526,1
423,1226.3365546521959,-11.579694605992024,-9.8775356472758151,1
424,1220.4223691606455,-11.562195514702895,-9.8886309359025759,1
425,1211.9790678740287,-11.580983491029237,-9.8997262245293385,1
426,1207.3355872117543,-11.579705942895449,-9.910821513156101,1
427,1208.6715161768418,-11.575714551941612,-9.9219168017828636,1
428,1209.0908547206589,-11.589561557143478,-9.9330120904096262,1
429,1195.7341714137706,-11.583428460651531,-9.9441073790363887,1
430,1204.9576714785073,-11.591674638476857,-9.9552026676631513,1
431,1192.463297641285,-11.589737080108328,-9.9662979562899139,1
